whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-cef132c40f0df3a6de1e1093,rated_span,initial_4726_source_pipeline,WCRS-e67085545e1cefe04ec65711,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_766d8c2cbe36815e61c120fc,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-d6f9e071a966b7bd88446552,rated_span,initial_4726_source_pipeline,WCRS-4418d90f9503a05172162c3b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_769218db5127dfe44e862256,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-113ab90d69865f4e1a26badc,rated_span,initial_4726_source_pipeline,WCRS-5e41ed358a2e773d03336899,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_76a8ce1b5957274972f7f6e7,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-70dfacff5e74c76559d9839c,rated_span,initial_4726_source_pipeline,WCRS-b2430e44a6e27fd0df3e73e5,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_76ac9d3bf9e56fc14a6db28b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-b5bf551680b650a0b8c31809,rated_span,initial_4726_source_pipeline,WCRS-993367b632336cd8bed16b97,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_782b92e322b8c2592a2cc26c,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-13d65c5a5be8f979811c0f7d,rated_span,initial_4726_source_pipeline,WCRS-7ccdd2aa1c25b7226623053e,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7983d846789ea6a209e3b8e6,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-01e63cac8c02bb7b65ce3176,rated_span,initial_4726_source_pipeline,WCRS-0c2ea20d9535b6365c095329,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_799a22fa2ccdc235830f2054,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-92c359c9a905c64018980c43,rated_span,initial_4726_source_pipeline,WCRS-5aa12011f3b9ee1ed2db515c,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7a5a7c05de08d81d0e46ceab,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-58d6de6818dd5f72149a38b6,rated_span,initial_4726_source_pipeline,WCRS-a41aa67f8806d9daa95ba74b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7c4776d57eb21135f35a11ce,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ddd94695290bc7d769312486,rated_span,initial_4726_source_pipeline,WCRS-0ba26302bfddc0e13872aa3b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7c83c95869b04310fca693cb,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-258bb1ed7b3066b83ad2890b,rated_span,initial_4726_source_pipeline,WCRS-43140818f0229be28525aaa2,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7db61b6fd386c6563b837f4f,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c81569a0a646445c7a4d7a49,rated_span,initial_4726_source_pipeline,WCRS-f4474402d5a3915fa7f16e10,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7e106e44d0c775d490df91a9,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-444eeb34c496a1d2b72003dc,rated_span,initial_4726_source_pipeline,WCRS-7b68f909959ca20835b6c104,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_7e35dcf8c8b73538dffba0b5,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-9fbe7e25018bd07b6b1c05fd,rated_span,initial_4726_source_pipeline,WCRS-cce7b66f91ab952a59d250d1,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_80ae8925d0a6644875c78467,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-258e65badcd111c05b944f08,rated_span,initial_4726_source_pipeline,WCRS-8001c0ea7b6256df3e5d535e,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_8250fa7d015b2118d4f5d437,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-31e24c11f738d46754d59558,rated_span,initial_4726_source_pipeline,WCRS-a1a9d957172e30b2f435441b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_854450aadf611a5228a07026,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-f188f80712e8add42f12cb88,rated_span,initial_4726_source_pipeline,WCRS-d00909e75324bdea41820e55,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_872c9b81c68c6f8ba4cb105a,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-209efd828cb3c509344bb7e3,rated_span,initial_4726_source_pipeline,WCRS-a336b73a84cb2789f2650694,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_88e1a5d71f874189492b0ee7,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-f288b8286a2751484bc9101b,rated_span,initial_4726_source_pipeline,WCRS-398f6ce98b969a401f00ed93,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_895ed5bd5dee0e3d876d864a,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-f1a20a8cdc6f0b86168c0feb,rated_span,initial_4726_source_pipeline,WCRS-4a62365ede0fb24cc5771d2b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_8afd840319a4f94e4c5adeb7,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-7998e724e6b9f0b1da2d6f64,rated_span,initial_4726_source_pipeline,WCRS-dd2602fe61c9a76cef5586e5,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_8e3b82e239811d34e80402b9,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-33dfe71a523c257435356abd,rated_span,initial_4726_source_pipeline,WCRS-ad621e221673dab7bb52c5bf,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_8f15eacd6fcdb9d3c60f7d1e,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-460a1ea177ba6d5e95531017,rated_span,initial_4726_source_pipeline,WCRS-c641068769e49ce44eba52c5,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_8f63135e175c240c73de2e1e,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-0607f615fd5355dc365352fd,rated_span,initial_4726_source_pipeline,WCRS-661f737aa0af56704f1897e3,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_91da617f882026a9a20ab3d5,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c5fa6e33e13e6190c9557e50,rated_span,initial_4726_source_pipeline,WCRS-0edf101c4d1baab69ad3ce79,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_948ac510c282bbf11c373e0c,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-e7ed57d1456c70de4a73e994,rated_span,initial_4726_source_pipeline,WCRS-649a950fcbcd25abd6b8e60b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_94c44b6eb491075e940ef471,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-2e9732d019e6e65a34912cb7,rated_span,initial_4726_source_pipeline,WCRS-2c4097252f268826331c4296,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_968a71b31a8ece8bd353811e,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-14e023f772f7de00a424b6a6,rated_span,initial_4726_source_pipeline,WCRS-ab878e702ed8793fc31edf1a,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_97ebeeb8edfda8cd800808ac,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-45d7801ea1b0b82ad86f0632,rated_span,initial_4726_source_pipeline,WCRS-697b4665cf13a0593ad82f9b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_982a77e3393d944971e7b536,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-e9dd1540a6ba08e95a7011d5,rated_span,initial_4726_source_pipeline,WCRS-a323ef6272fd5c97993b9aa1,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_985ddb7a53fed53c92361fdb,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-dcca3ddfb6fc6069af369067,rated_span,initial_4726_source_pipeline,WCRS-899c931efb583d854d775549,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_9a37f94fb1db45d1c1492422,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-8c35e98cf8e1f0a554662466,rated_span,initial_4726_source_pipeline,WCRS-926644e5d2892fa229ae3c2b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_9b8d9e069f8dca56660caded,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-0b441f9ecc9224e68496406f,rated_span,initial_4726_source_pipeline,WCRS-7392ddea0630e62201097421,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_9e3abffd61bedc96934afc19,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-8f3b3d9e3e58af0e763028b9,rated_span,initial_4726_source_pipeline,WCRS-f3764cad710767cab635c786,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a206d987aef28bff1423dc3d,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-04977f1ed06bb588a12a72b5,rated_span,initial_4726_source_pipeline,WCRS-485df6c30636c424abc98861,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a2fdc9862fc1a3a9b7a33b1b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ff0fb6dc8e788449fc4dff61,rated_span,initial_4726_source_pipeline,WCRS-a5d8de608f88aab0259f0587,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a3c32b82733a2566f43c022b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-4c9982b19ba6fb55c1a5ce7d,rated_span,initial_4726_source_pipeline,WCRS-da4d4783393f759c4fc3fff6,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a3fac5b090511423d153e5ad,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-a5fc0b30cd2a82517ccb0c83,rated_span,initial_4726_source_pipeline,WCRS-0719b141c445230bcf46a998,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a4db299ae8043d63691cd309,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-643ac7ca40625444944b556b,rated_span,initial_4726_source_pipeline,WCRS-206cfdb4b7541111134eedfe,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a58e22e4fe7d9baf76b86909,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-4ef64735f80206f66d0b796e,rated_span,initial_4726_source_pipeline,WCRS-8ee2d74b7d0ce94d749f5d77,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a5b90c2340967d0bed86a681,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c33dffbbeb44906a80a678a7,rated_span,initial_4726_source_pipeline,WCRS-b35113587c2253491474db1a,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_a9377b87628af001f68d54a0,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-86007cb912a1343906ce8e1e,rated_span,initial_4726_source_pipeline,WCRS-07cf1db1d51df3aca337e2a6,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_abf0e6333ab7c85676f54497,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-0536d69208352f69946b1fe0,rated_span,initial_4726_source_pipeline,WCRS-476ed365f2f72e7a49285756,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_afbaebf65fd6666feb7e1d14,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c5f1cf6a691adab7e4965834,rated_span,initial_4726_source_pipeline,WCRS-662ec041433305385a31737a,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_b6b5686df5996fd526b9673c,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-e2d04a61b192eee25ee7c176,rated_span,initial_4726_source_pipeline,WCRS-5aea2cca640770b6ba19872b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_b9e7e5a6d8e658400fb94bb4,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-60e971b069ee90ed3c289659,rated_span,initial_4726_source_pipeline,WCRS-51fce14083411098679909f7,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_baa2b2933f95f0952c4d5e5c,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-e1e6a6c91852014edc190d96,rated_span,initial_4726_source_pipeline,WCRS-5a617b13240568a330895a8f,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_baa39a3ee8d436d9cb384ad2,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ead20224b5fc607b96fe22e9,rated_span,initial_4726_source_pipeline,WCRS-098c76ad783bdd66a8635976,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_bcf614863c1283ef21f50f09,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-2933e6e48a7cd1755185a999,rated_span,initial_4726_source_pipeline,WCRS-759ac360d45480ed673a125d,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_bd33749e05ce3e58365e0e90,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-adf7e3200c630f330826fbd5,rated_span,initial_4726_source_pipeline,WCRS-c1238cb3984e75778448a402,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_be5150be388aa08f37841a3b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-6c1a48b59de6c87c661bc392,rated_span,initial_4726_source_pipeline,WCRS-96236ef2b21afc2147487fbd,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_bf188a5110d49669ea4fe032,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-c36f1400e9dab940e379a07e,rated_span,initial_4726_source_pipeline,WCRS-adf3a5eeb9578c7b6544ad00,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_c02f1ac48a05145222878c2d,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-2d1b4dd9ab6a5784620f5348,rated_span,initial_4726_source_pipeline,WCRS-f7e2a97c3b15515548424157,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_c1019c04871341ec34958793,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-81bc92e3abffcc30711e467d,rated_span,initial_4726_source_pipeline,WCRS-f7290a2cbe7def728c3a714e,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_c2a2a1f2e55b98e263082b87,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-3e18ee69932cf630e6820f97,rated_span,initial_4726_source_pipeline,WCRS-bff93dc1a78d8c1d55f242df,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_c9456a497b377df2e75f22ec,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ab01f335f19db614d1765a82,rated_span,initial_4726_source_pipeline,WCRS-fea80e8130f34fbd0a616ba6,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_ca117ad2588f26ee1d601479,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-380e5b0be6145361321af047,rated_span,initial_4726_source_pipeline,WCRS-1350b3d8a2c009359aa3bb33,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_cc5f044a40ca766cb4438a3b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ecff88a91cb74904ad1cd156,rated_span,initial_4726_source_pipeline,WCRS-8367c0e768c27c24354c7d53,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_cd2c7d6da649b7673ac9069b,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-6a1a620a318506cf751bb379,rated_span,initial_4726_source_pipeline,WCRS-71c587eef8fd774305b9bf95,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_cf4a2da5fd7a66e12d8c2c28,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-54739d41adb82d0bc39b8755,rated_span,initial_4726_source_pipeline,WCRS-e21e6ca155f361fc6576f7a6,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_cfbe5c08c1183475edd54012,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-862cd712efe4ebc0b090218c,rated_span,initial_4726_source_pipeline,WCRS-aff68b55add948a50a6a5372,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_cff6cac13ab5b6f409907571,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-5a7bbe981b819a955c6153f4,rated_span,initial_4726_source_pipeline,WCRS-c8654583981ab41715621ca4,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d21cb18e2de539057c644ca9,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-ec5e6f908e8944bfb4bc531a,rated_span,initial_4726_source_pipeline,WCRS-08f6f65ce1a1192b4fe8755b,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d3120035a93b18214d1fd3d0,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-50e1e9f2a73638901531ecc2,rated_span,initial_4726_source_pipeline,WCRS-728b9e297559b7768d3410b9,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d576b1292f8dcd1084f73fb4,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-13a9415f6c7d691b562894f6,rated_span,initial_4726_source_pipeline,WCRS-ef0a186008ce6abf777481e6,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d6ac1e454a78a0ed340d29af,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-96362b5d181376cbb5b98ef5,rated_span,initial_4726_source_pipeline,WCRS-7d50ba04cc657a8c6596a3c4,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d73ebc1d39cc8b48d5b36dc7,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-5366b57c063b697823971720,rated_span,initial_4726_source_pipeline,WCRS-59dc175ba13ef302c905eca5,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d8052656664036944ea43cb9,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
WCCR-748e7a68c4a05c1de45bfc5a,rated_span,initial_4726_source_pipeline,WCRS-9e6a979508f3ea1ba2a31995,,,,,,remains_unclear,qualitative_mechanism,claim_ready,not_claim_ready,weak_or_no_claim_support,,,lobs_d8c62674636bec9b147d67c9,"[""not_clear_side_anchor"",""internal_boundary_only""]",true,true
