blocker_record_id,source_layer,original_record_id,unit_type,claim_boundary,blocker_or_route,caveats,resolution
WCB-35bab913f6e4b2edbc42ca2b,combined_broad,WCRS-4b0c436ef18622001899f32e,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-767d25f700b4a46c28c88504,combined_broad,WCRS-0ae767e22911c0b7ec3a025f,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0d9cec47ed8b01ae959a3209,combined_broad,WCRS-0e70145ecee4d51aaf67a3bb,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3e3b5402f0a37326beb9c19c,combined_broad,WCRS-1939dc43fc26630e85c8833b,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-679cd219b138d272925ed912,combined_broad,WCRS-fc48ca1ecde1f56392de7d75,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f741621d06ef7709420d324a,combined_broad,WCRS-0e5e27d23ecdf3d2ac83fa06,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5fc043379ab53356e5f91e26,combined_broad,WCRS-52ef7bc9150b5024302e3638,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3c331c52bdedad14acbe7f9d,combined_broad,WCRS-2d141924f79fc72fe8ab7d8d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-97b133c999d1084ab957bbc8,combined_broad,WCRS-70f38466389b99367c6b109a,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-65cf6aa38f9b3dee265761df,combined_broad,WCRS-36fb1e33defbc9020ce07330,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f2317fc25e4d1f615c8f2ee9,combined_broad,WCRS-2a4279645dc7737901948de7,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d24118610d93f405c2609160,combined_broad,WCRS-2451f65751fd7f4463752250,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0f9277f19487338348ca5f98,combined_broad,WCRS-ba45c14a915492cc50802727,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-281af1c83a506488af1456dd,combined_broad,WCRS-d3182deaa9288bd2e1de1903,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bd64d6ac7b65ce9962736dae,combined_broad,WCRS-7f311d54eb6bdfa2a5bd479d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-27665e322167a7b372a0dedc,combined_broad,WCRS-cb6daa83d9053486cab27172,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-440ec7f244cc54589825580a,combined_broad,WCRS-f5de1f731db21d5b1baf4917,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-c7f0f75448aafe71fccc2c1c,combined_broad,WCRS-bea3fd789e20f8175cf0fe45,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-068d28c56fdb076e9be4532c,combined_broad,WCRS-3ddbf449bf14ec777da07617,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bd9bb520e0dfeec446366395,combined_broad,WCRS-86ea464bcdf2369f0df2c878,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bb14e979338960cd7cb1903e,combined_broad,WCRS-9306dae6db3107ba2886c7e6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-595500fcf920a1f580446ba9,combined_broad,WCRS-26e5258517ac257efd29f916,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-dad3b51f32207a95844c021a,combined_broad,WCRS-26fe4897e45b20d0b6bd14ed,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-95201c2f28c7c4f5fa2a3a46,combined_broad,WCRS-4cb497429eaf5ddf1e6179c6,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-90efa8e5e1acf00095f4680c,combined_broad,WCRS-3de607410c54fd3bd9a5500a,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a498ff8792e729965731f32e,combined_broad,WCRS-7c6f4c19a9b5434ef94a83ed,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-be84d52c180f2d0598e631f4,combined_broad,WCRS-7101b899b85256363d2e4e98,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d06bd2b0f16afd36fd95c91d,combined_broad,WCRS-e14d8462448ce61c73f04edb,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-99047b4db4dc1298bbf5129f,combined_broad,WCRS-db7619fe198d57d33d14b079,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9b4bd07ebaa3f5fa1c4853ae,combined_broad,WCRS-ced9e70aaf6a0dc879ef3411,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-212d455cb16fc9f516aa9658,combined_broad,WCRS-d331a5c6e326d8676d993122,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-02336d9751429264680eb9cc,combined_broad,WCRS-1c35d46ac8c1d753a5c0e1cc,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-0086774c7a8d65c1c3ed865c,combined_broad,WCRS-bb54a7171327e90418b235b0,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-72055f5c095ebb9833ce7623,combined_broad,WCRS-dcc1ba836a2ddeaca8478950,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4f9d21832565b7c5c70a5b82,combined_broad,WCRS-ee9d53c0eef1f321e0f5059e,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-567fd5f3fb0c278489f7bb68,combined_broad,WCRS-ae8912d50856fb813d93d2f4,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-eb8de2f58f240b4c51ef0234,combined_broad,WCRS-c77814b21b557ca5b8c796f7,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-57a05c85b00c5cd68de039dc,combined_broad,WCRS-f4a0caad817032284901cc83,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-05dbd9d41bc882f1dfb46d73,combined_broad,WCRS-1d93078941bc5ce7966283d6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f691f9e96b44b8128b91df9b,combined_broad,WCRS-4dec6a464965c228bc60a9c2,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5d82cfc4e41ca5bc2590d6bc,combined_broad,WCRS-3df5380c2f5cc0c3f5030df0,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-cee354bf427e6beb011cd665,combined_broad,WCRS-0ff41690aa3830a4f9b844bd,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ff8c94ad3e7dc338ffe702fd,combined_broad,WCRS-b3ba3e080c7da1d89bfcfe51,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-5f0e5a496bb48253b85351f1,combined_broad,WCRS-7dc7f9c3e7e690472d6bfa97,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a17f803b014a3e007f2f9bb8,combined_broad,WCRS-f6aee7dd40303b1cd535d57d,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a7e39e7423c5b9d4c541ea96,combined_broad,WCRS-00bd62d49138183945cc0fd0,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-2b9d6e65156fd4ef42a0f949,combined_broad,WCRS-2dcc6dfc53e2619e754622ac,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b4c40782b2d587f39c1f40e2,combined_broad,WCRS-cddf3dbaf5be338ef61fb467,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f2c6e1b89d2c5f40037c2320,combined_broad,WCRS-7e2b31070827ec562dc85332,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4a30a50b11019176754db76d,combined_broad,WCRS-375c32b5c8aa518a202d9b85,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8b9a05e15f5b97ea121ae424,combined_broad,WCRS-d08ec19d9c4c6b33694caaa1,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8978f55801f3a4cc07837914,combined_broad,WCRS-30ad9cb8f59465a30fa2b645,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-e1091911f7d9cbba6eb01b88,combined_broad,WCRS-7c13ef3b82f3b03465d5f394,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9bcbc5a967e8918178f3ff1a,combined_broad,WCRS-2f31b9c2168c18a1dd00c217,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4dc8105880dc6c9f87eced6f,combined_broad,WCRS-6e15e05e720cae65c5049264,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-94a28034fa5e4b56825b356e,combined_broad,WCRS-ae9c931e485c2a4e5894d1cc,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-9be87730562aefedbd5df132,combined_broad,WCRS-9622cbb37cfa2cb568520fba,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-344c92f1499579bb250a8786,combined_broad,WCRS-50ddcd1871176d0af06d4685,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-a899b05d31d212222876bade,combined_broad,WCRS-1f969b7a1a46cb06264bbf1c,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-84722bb50b90e3b18c7b22b9,combined_broad,WCRS-f00d128b87ef54e068049a24,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-99a2a8739bf8eaa5e6e0a3f3,combined_broad,WCRS-a60ed6476599116a853540f1,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-90e36668b7a4de56a69af90c,combined_broad,WCRS-72163b3700ccf96301985067,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-b269d57d5e99b0ce03b0f411,combined_broad,WCRS-edf1bfe4e2fe3df4e7227751,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-69c77211129fbb53a27e2528,combined_broad,WCRS-0d0d2cc0a0a0c0c3e55b8b58,rated_span,repair_needed,source_navigation_only,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8e5ce73fdf99657fd0d63ba4,combined_broad,WCRS-b24e31edfaf76e856bfa3829,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-bdad3d10c7dc26f72f0e5c75,combined_broad,WCRS-c2d59d5aca78e731e41fafa2,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-960ae2c1f3fca7b8132ca860,combined_broad,WCRS-4de21395e4de1f2db413449d,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-f8977892b5ca39851f8ab778,combined_broad,WCRS-bfd7fccdb2b99357865d1c1a,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d07ca22c7004efb6536ec590,combined_broad,WCRS-c8120964183726ef40d6bfcb,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-8e9ab7ec9826547dc5e50a58,combined_broad,WCRS-72afa5ba5691965394f6b692,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-93527ed487ae4c71faf01b73,combined_broad,WCRS-25f8dacc88ed7d928c589e14,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-3169eee4ce5aa59612e49543,combined_broad,WCRS-c62dd044b14055af3447c43e,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-37eea781dd02c7bab0d39ff3,combined_broad,WCRS-1a188cb5ed213415590ec7e6,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-d907680a2d53ea663dbe5d27,combined_broad,WCRS-7e6bb77a1d3f7046655be662,rated_span,write_off,weak_or_not_supported,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-ffa9a19da8a7cb4d8cc463e7,combined_broad,WCRS-e867a822308563d4fa8d2414,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-4031ac3db60449ec6a78c785,combined_broad,WCRS-eca83a76392453e3540f01b3,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
WCB-1b61fc988e31c2af74f0911b,combined_broad,WCRS-addf76872d73a9eb6fadf1d1,rated_span,repair_needed,quant_needs_normalization,"[""snippet_pointer_only"",""not_clear_side_anchor""]",preserved_for_repair_readiness_or_write_off_denominator
