non_scalar_structuring_id,normalization_id,original_value_type,original_normalized_value,original_value_candidates,non_scalar_structure_type,non_scalar_structuring_status,structured_value_count,fake_scalar_created,structuring_basis,source_locator_lineage
BRMNSRES-69254e6976f3c9095000572d,BRMQNORM-20260803-0199b771ae4aff6557765bf2,,,[],step_schedule,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=step_schedule;evidence_category=quant_salary_schedule_table,"{""candidate_id"": ""BRM5C-BRM5-20260731-06737-01"", ""final"": ""https://grotonny.gov/_files/ugd/054819_23a447958ffd44969877d759fb9b6b30.pdf"", ""original"": ""https://www.grotonny.gov/_files/ugd/054819_23a447958ffd44969877d759fb9b6b30.pdf"", ""scout_target_id"": ""BRM5-20260731-06737""}"
BRMNSRES-90c90db4c8ddeeb6316c003f,BRMQNORM-20260803-01b1f6edca1ced5b96912640,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-16633-01"", ""final"": ""https://dysi0atluv43a.cloudfront.net/vergas/agenda-files/packets/packet001495-41aaa412-0643-6dff-ea7fa99917b25503.pdf"", ""original"": ""https://dysi0atluv43a.cloudfront.net/vergas/agenda-files/packets/packet001495-41aaa412-0643-6dff-ea7fa99917b25503.pdf"", ""scout_target_id"": ""BRM5-20260731-16633""}"
BRMNSRES-0eb0a9a8837a5247219e615a,BRMQNORM-20260803-01c370693f7864c959b8e9e0,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-15198-02"", ""final"": ""https://forestview-il.org/media/4uij5bg4/ordinance-25-10-salary-non-fop-employees.pdf"", ""original"": ""https://forestview-il.org/media/4uij5bg4/ordinance-25-10-salary-non-fop-employees.pdf"", ""scout_target_id"": ""BRM5-20260731-15198""}"
BRMNSRES-3bc18b79b3fa85477e09aed5,BRMQNORM-20260803-01c4e3e41a76be56903aa406,percentage,3.0,[3.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=budget_amount;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-10961-01"", ""final"": ""https://upperuwchlan-pa.gov/ArchiveCenter/ViewFile/Item/1764"", ""original"": ""https://www.upperuwchlan-pa.gov/ArchiveCenter/ViewFile/Item/1764"", ""scout_target_id"": ""BRM5-20260731-10961""}"
BRMNSRES-f1120695a6b1eeec428f5678,BRMQNORM-20260803-01d988dd2be9d8b9bd336a37,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-02"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/26/10/56/26105661363302377713642602586304257685"", ""original"": ""https://ecommons.cornell.edu/bitstreams/9f6ebf94-bd3c-46dd-9388-629e2fadc7d5/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMNSRES-6eaaf2e50c63ba5a8be1f353,BRMQNORM-20260803-01e41027073c72c6d85a51b2,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}"
BRMNSRES-4e7a46b23ee14e30022fb38e,BRMQNORM-20260803-01edc71782ed2882dad80d05,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-07068-01"", ""final"": ""https://manheimtownship.org/ArchiveCenter/ViewFile/Item/3254"", ""original"": ""https://www.manheimtownship.org/Archive.aspx?ADID=3254"", ""scout_target_id"": ""BRM5-20260731-07068""}"
BRMNSRES-35ddb424ca316d2501059b6b,BRMQNORM-20260803-01edcda4391fa611138d53d4,currency_amount,0.08,[0.08],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-09810-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2012/12-MED-09-1009.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2012/12-MED-09-1009.pdf"", ""scout_target_id"": ""BRM5-20260731-09810""}"
BRMNSRES-d778c03b2de79e5c58a95913,BRMQNORM-20260803-01f539666e76193314bd9a3b,currency_amount,,"[17110.225,38.0,7.25]",multiple_value_table,structured_without_scalar_collapse,3,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-08055-01"", ""final"": ""https://franklin.in.gov/egov/documents/1726499898_46214.pdf"", ""original"": ""https://www.franklin.in.gov/egov/documents/1726499898_46214.pdf"", ""scout_target_id"": ""BRM5-20260731-08055""}"
BRMNSRES-d3f4172885051f53f0935f56,BRMQNORM-20260803-01f68d2b3d2b01b041b9b633,currency_amount,75.0,[75.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-15557-01"", ""final"": ""https://ind15rpc.org/wp-content/themes/region15/codes/grandview/Grandview-Title1.pdf"", ""original"": ""https://www.ind15rpc.org/wp-content/themes/region15/codes/grandview/Grandview-Title1.pdf"", ""scout_target_id"": ""BRM5-20260731-15557""}"
BRMNSRES-ab4adf435df2f6ed1271db0b,BRMQNORM-20260803-01f7c5a84c6a2341023ec6d8,currency_amount,3000.0,[3000.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=annual_salary;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-18676-01"", ""final"": ""https://sanleannatx.com/wp-content/uploads/2021/09/Packet-for-September-16-2021.pdf"", ""original"": ""https://sanleannatx.com/wp-content/uploads/2021/09/Packet-for-September-16-2021.pdf"", ""scout_target_id"": ""BRM5-20260731-18676""}"
BRMNSRES-781162d904733b33726c7a27,BRMQNORM-20260803-01fcb814ca45c1fa41f0dec4,percentage,4.0,[4.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_percentage_raise_or_cola,"{""candidate_id"": ""BRM5C-BRM5-20260731-02775-02"", ""final"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf"", ""original"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf?handle=B9673C1C75D746E5AA58F2E5D04B39C7"", ""scout_target_id"": ""BRM5-20260731-02775""}"
BRMNSRES-26d941594253fdbfb198c29e,BRMQNORM-20260803-01ffd60356a0fc86754463f2,currency_amount,10000.0,[10000.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=stipend;evidence_category=quant_retroactive_pay_or_lump_sum,"{""candidate_id"": ""BRM5C-BRM5-20260731-06640-01"", ""final"": ""https://longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf"", ""original"": ""https://www.longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf"", ""scout_target_id"": ""BRM5-20260731-06640""}"
BRMNSRES-0358f66bddbb17acb4be596f,BRMQNORM-20260803-02060c3bd8b49a243b2008d3,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=quant_budget_or_pay_plan_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-14315-03"", ""final"": ""https://watertown-ny.gov/media/ArchiveDocuments/CityCouncil/CouncilAgendas/2026/02-17-2026_Council_Meeting_Agenda.pdf"", ""original"": ""https://www.watertown-ny.gov/media/ArchiveDocuments/CityCouncil/CouncilAgendas/2026/02-17-2026_Council_Meeting_Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-14315""}"
BRMNSRES-2d326a26e3b588113a6120b1,BRMQNORM-20260803-020630d88d4b88040ff2a1a6,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-04785-02"", ""final"": ""https://baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""original"": ""https://www.baymills.org/_files/ugd/869f65_ee95514ab62f43c495e51a5710875afc.pdf"", ""scout_target_id"": ""BRM5-20260731-04785""}"
BRMNSRES-ee59aa249bfbd2adfadc333a,BRMQNORM-20260803-0228b8a23e450e0930708169,currency_amount,,"[10.0,5.0]",non_base_amount,structured_without_scalar_collapse,2,false,value_type=currency_amount;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-03825-01"", ""final"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""original"": ""https://cdn.sanity.io/files/upk58r82/production/98788596cce9bb72d7eb2a9ecc7441d94e9d7cfb.pdf"", ""scout_target_id"": ""BRM5-20260731-03825""}"
BRMNSRES-b9ee73f9ae9409b882708298,BRMQNORM-20260803-0235ec9efa7f6284e04170ff,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=allowance;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-04345-02"", ""final"": ""https://highland.in.gov/mt-content/uploads/2022/03/employee-handbook-2010-rev-12.27.2021.pdf"", ""original"": ""https://highland.in.gov/mt-content/uploads/2022/03/employee-handbook-2010-rev-12.27.2021.pdf"", ""scout_target_id"": ""BRM5-20260731-04345""}"
BRMNSRES-1d5dfccee2953dcbdc23d5a9,BRMQNORM-20260803-0250a329e3bca563813ef89a,step_schedule_values,,"[2864.8,35.81,74484.8]",step_schedule,structured_without_scalar_collapse,3,false,value_type=step_schedule_values;pay_basis=step_schedule;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-06104-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""scout_target_id"": ""BRM5-20260731-06104""}"
BRMNSRES-80f611e188599edc30616b4e,BRMQNORM-20260803-0257e2e04c1b4b802ad4ce94,,,[],budget_or_pay_plan_context,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=budget_amount;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-11458-02"", ""final"": ""https://germantownil.net/wp-content/uploads/Budget-2025-2026.pdf"", ""original"": ""https://germantownil.net/wp-content/uploads/Budget-2025-2026.pdf"", ""scout_target_id"": ""BRM5-20260731-11458""}"
BRMNSRES-c631d153c586f931d6f01785,BRMQNORM-20260803-025a9016756f760d12b124c9,currency_amount,21.0,[21.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-07649-02"", ""final"": ""https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf"", ""original"": ""https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-07649""}"
BRMNSRES-9163dca292afb9c9d804cbfe,BRMQNORM-20260803-026d4542c299b5eb0bf0c9ad,currency_amount,17.0,[17.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12489-01"", ""final"": ""https://victorytownship.org/minutes-2025/march-2025"", ""original"": ""https://www.victorytownship.org/minutes-2025/march-2025"", ""scout_target_id"": ""BRM5-20260731-12489""}"
BRMNSRES-5ae3f0af27d2e131022ed07e,BRMQNORM-20260803-027300de53280a7e6fb76a4c,currency_amount,2.0,[2.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-11616-02"", ""final"": ""https://villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf"", ""original"": ""https://www.villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf"", ""scout_target_id"": ""BRM5-20260731-11616""}"
BRMNSRES-9f61fcdda27489e72250d7ec,BRMQNORM-20260803-027e4b27b48f2f4fed487841,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-12267-02"", ""final"": ""https://mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""original"": ""https://www.mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-12267""}"
BRMNSRES-a5dfe9a495350e49eec81139,BRMQNORM-20260803-02822de4a351c4f103614899,percentage,80.0,[80.0],percentage_raise_or_cola,structured_without_scalar_collapse,1,false,value_type=percentage;pay_basis=percentage_raise;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-13723-01"", ""final"": ""https://day.sdcounties.org/files/2025/12/12-02-2025-Minutes.pdf"", ""original"": ""https://day.sdcounties.org/files/2025/12/12-02-2025-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-13723""}"
BRMNSRES-ad07cad0dcd666ac4e64b119,BRMQNORM-20260803-029fe532c1fa1f472beaf2d2,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-04004-01"", ""final"": ""https://hampshireil.org/media/pkke2vce/packet_-4162020.pdf"", ""original"": ""https://hampshireil.org/media/pkke2vce/packet_-4162020.pdf"", ""scout_target_id"": ""BRM5-20260731-04004""}"
BRMNSRES-1abb9e07f3e5c08554c23d40,BRMQNORM-20260803-02ab14a3ed09333198d1df18,,,[],genuinely_no_quantitative_value,not_non_scalar_structure,0,false,value_type=missing;pay_basis=unknown_or_mixed;evidence_category=quant_other_compensation_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-10174-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia32360.pdf"", ""scout_target_id"": ""BRM5-20260731-10174""}"
BRMNSRES-c59f704dbaf2f284819c1a99,BRMQNORM-20260803-02acf64035378f1adc1da541,range,,"[32.03,33.14,34.31,35.51,36.75,37.86,38.99,40.16,41.36]",salary_range,structured_without_scalar_collapse,9,false,value_type=range;pay_basis=range_min_max;evidence_category=quant_step_schedule_progression,"{""candidate_id"": ""BRM5C-BRM5-20260731-05090-01"", ""final"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""original"": ""https://d3n9y02raazwpg.cloudfront.net/chatfield/0fa8240f-fb87-4115-a696-80124d33e37c-a4028e22-799e-483a-97d2-7f4b357b3951-1731083723.pdf"", ""scout_target_id"": ""BRM5-20260731-05090""}"
BRMNSRES-16ae5aafbd05df6bfc903dd5,BRMQNORM-20260803-02b0c802455c23ac1a6db3c1,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/11/48/35/114835632741267016876244147932674503753"", ""original"": ""https://ecommons.cornell.edu/bitstreams/ebba92ec-261c-4c0a-a3c1-247ee85766ce/download"", ""scout_target_id"": ""BRM5-20260731-06749""}"
BRMNSRES-272f8ed7c9ad8f9b15baf50b,BRMQNORM-20260803-02b0fc6106d970b58d61af00,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=stipend;evidence_category=quant_allowance_or_reimbursement,"{""candidate_id"": ""BRM5C-BRM5-20260731-02403-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0499.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0499.pdf"", ""scout_target_id"": ""BRM5-20260731-02403""}"
BRMNSRES-6e18c49c7d64af8c42615069,BRMQNORM-20260803-02b9a578edc1d75b8870d851,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-07676-01"", ""final"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""original"": ""https://media.rainpos.com/1071/VOD_Personnel_Policies_2024_11_14.pdf"", ""scout_target_id"": ""BRM5-20260731-07676""}"
BRMNSRES-d5b65ff937d0a4375b8e7a26,BRMQNORM-20260803-02bb5eff21901b6dbd03e962,currency_amount,2185.68,[2185.68],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=weekly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-06074-01"", ""final"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""original"": ""https://mcdonaldvillage.com/wp-content/uploads/2024/12/Salary-Ordinance-12-19-24.pdf"", ""scout_target_id"": ""BRM5-20260731-06074""}"
BRMNSRES-35c093a9d42202ffff4a350d,BRMQNORM-20260803-02c2dc9158fb8a4bbc4b1aa7,currency_amount,300.0,[300.0],non_base_amount,structured_without_scalar_collapse,1,false,value_type=currency_amount;pay_basis=allowance;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-11616-01"", ""final"": ""https://villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""original"": ""https://www.villageofpecatonica.com/wp-content/uploads/2026/01/2025-15-Ordinance-Amending-Chapter-32-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-11616""}"
BRMNSRES-1d78e75053c747f68a61f891,BRMQNORM-20260803-02c2fe97b081e373cebf4834,currency_amount,20.0,[20.0],scalar_value,not_non_scalar_structure,1,false,value_type=currency_amount;pay_basis=hourly;evidence_category=quant_base_wage_direct_value,"{""candidate_id"": ""BRM5C-BRM5-20260731-15201-01"", ""final"": ""https://franklingrove.org/minutes/aug2024.pdf"", ""original"": ""https://franklingrove.org/minutes/aug2024.pdf"", ""scout_target_id"": ""BRM5-20260731-15201""}"
BRMNSRES-b2e474b9a1dfaa333437d651,BRMQNORM-20260803-02c683ece03252b3eb41df36,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=quant_overtime_or_holiday_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-14088-01"", ""final"": ""https://townofunionec.com/assets/files/2019/04/town_union_code_393750c3-ea2e-447d-acb1-cc7e6d1bad64.pdf"", ""original"": ""https://www.townofunionec.com/assets/files/2019/04/town_union_code_393750c3-ea2e-447d-acb1-cc7e6d1bad64.pdf"", ""scout_target_id"": ""BRM5-20260731-14088""}"
BRMNSRES-5496376e9f1aa4dec3e00208,BRMQNORM-20260803-02d826e731bf37c87e9d0972,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=stipend;evidence_category=quant_stipend_or_premium,"{""candidate_id"": ""BRM5C-BRM5-20260731-02402-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-03-0319.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-03-0319.pdf"", ""scout_target_id"": ""BRM5-20260731-02402""}"
BRMNSRES-cf50987c550f6cb9b4daa6fa,BRMQNORM-20260803-02e38e7452b9e7ded29aa838,,,[],non_base_amount,structured_without_scalar_collapse,0,false,value_type=missing;pay_basis=overtime_rate;evidence_category=qual_non_base_compensation_mechanism,"{""candidate_id"": ""BRM5C-BRM5-20260731-14430-01"", ""final"": ""https://eastfallowfield.org/2015pdf/April.28.2026.BOSmeeting.packet.compressed.pdf"", ""original"": ""https://eastfallowfield.org/2015pdf/April.28.2026.BOSmeeting.packet.compressed.pdf"", ""scout_target_id"": ""BRM5-20260731-14430""}"
