packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-5052e58bea23d58809635b32,RMSRD-20260802-74d57a5b03a656e34d71,gabriel_rating_lane_005,live,1,resp_03fb05b3772c3def006a6fc84e44508193817a7cc939989882,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b5c4ba023ea2f6104321424d6bac4394dbdf733d527b90cf1bf24584d80605bf,3042,1105,325,1430,4.312892,,,false,false
BRMGRP-20260802-2e00d317e8f7202a66a5950a,RMSRD-20260802-a8d46fa8dbde6772245b,gabriel_rating_lane_005,live,1,resp_0f9ee425be55dffd006a6fc84e26e08196a1540a393515de3f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,201b66769178ff0c92f3fcaced8665d9eb7ec93e6dbd35d9e860ab2e094d6ca5,3084,1113,471,1584,4.450424,,,false,false
BRMGRP-20260802-7a7a0b4761ad49f63d1b5e22,RMSRD-20260802-e87b0a1c53c22a4d363f,gabriel_rating_lane_005,live,1,resp_0443c3b0c3da9041006a6fc84e31148190b235ee9356a0983f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3e1c7e73d5f527321e91f2f90c68caac21d3a1412658a84f83525d4e3347cd5e,3066,1118,603,1721,6.833569,,,false,false
BRMGRP-20260802-019960c66fd63c295075ae1f,RMSRD-20260802-65af5f6f268251de21e2,gabriel_rating_lane_005,live,1,resp_038d2249887190f4006a6fc84e251c8197818197802f8a93a8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,377820c2a5f16a3ebcd064e1755c0cf2502a7d19fd9d06736dc5aaf787b8ca8e,3055,1112,496,1608,4.856789,,,false,false
BRMGRP-20260802-9519d490ae9756a3b01c78a1,RMSRD-20260802-aacc6ce2d6edc0b40339,gabriel_rating_lane_005,live,1,resp_0c360586c5a8482a006a6fc84e228c8197b999df8d4a458c21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bf22039ecf133ce163dcadc94e7b6f1bec8dec75ed7d4880f9f2b212133f2669,3226,1157,488,1645,3.621365,,,false,false
BRMGRP-20260802-3b05612b06d681fc220278bf,RMSRD-20260802-3bbb9e259416431fa7bb,gabriel_rating_lane_005,live,1,resp_0547fbb45950d822006a6fc85502488194ae1046922a9834cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,10a4c83aa8fcb30bd0712f2e38bc0ebb620079b982c40c9037d4b6459b31cd45,3044,1123,627,1750,5.320402,,,false,false
BRMGRP-20260802-f2f677af5599ee6a29c6b8ff,RMSRD-20260802-297f5a787f38ab17858b,gabriel_rating_lane_005,live,1,resp_0a3d36eb0b4d2669006a6fc855097481958c9cdd9c0e6a4c22,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4a01a72f16258a4139e4f8cedd93754014860d56a176f5e12e165072fc0381d0,3030,1105,530,1635,4.480309,,,false,false
BRMGRP-20260802-7b240eab96bce6e327ae5055,RMSRD-20260802-7745561ab541024a1b55,gabriel_rating_lane_005,live,1,resp_05dbbf80e10b74c6006a6fc8550220819494960c628686fe0f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,961c87a7354259dcbf29569390b3e64eda2853362f356db01611a7b76894141d,3134,1129,593,1722,5.080368,,,false,false
BRMGRP-20260802-27f645aa7fea119ea81b4d2b,RMSRD-20260802-c4feb66dca0bfce43ee3,gabriel_rating_lane_005,live,1,resp_0d1db9ed362b16b5006a6fc854fe7c819684ac859076c0c1ba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,96c4c36d56b5935a8d700f5547c678db4d283a69afc18b4fac0d771b270a3bb2,3084,1113,630,1743,5.251817,,,false,false
BRMGRP-20260802-00170685476c9a39e8eba28f,RMSRD-20260802-84252d157064fdf8afcc,gabriel_rating_lane_005,live,1,resp_0e0debd2ed0461d8006a6fc855c3ec8195a531984e00065409,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f5e23830bfc0416ec45bd952001caeae62a7166f7f8a3988d7f860094d657ef1,3033,1102,487,1589,8.742766,,,false,false
BRMGRP-20260802-8b12e98e56008b03cf716963,RMSRD-20260802-f8c55b802e6345d42799,gabriel_rating_lane_005,live,1,resp_0bbccf4285e9a2a2006a6fc85501e48196b4717e6fa0d0f458,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,65be3a948041b8b7e6efc0bf25a306fd21a626b2b9cff8f10f8e24f8aaf9f58c,3067,1127,638,1765,5.144519,,,false,false
BRMGRP-20260802-b3021ac1423d77f8965ebc3f,RMSRD-20260802-55f1861546050397f518,gabriel_rating_lane_005,live,1,resp_0eb5775dcb07b4a1006a6fc85dd4288197a468231adf3c9bb8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5e19dc0f9baab81e51fc4f4f4349b35a1c01ac58291c52050d37056978c7a457,3182,1133,722,1855,6.202625,,,false,false
BRMGRP-20260802-60e62c64bf7363a0aa4f05cb,RMSRD-20260802-76c5a5e834f07af3ed53,gabriel_rating_lane_005,live,1,resp_0dce041e6f8b2d55006a6fc85dbf648197a1b2ba22b0902b86,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,dad6ca8ddee12f50eecc92981bd505fbbf21995886c93f7e44089bbfcdace026,3092,1112,562,1674,4.622309,,,false,false
BRMGRP-20260802-d50d821c321c60084be49e48,RMSRD-20260802-b476ce3dafe742a6ab8a,gabriel_rating_lane_005,live,1,resp_019639a28baa01e2006a6fc85dc6b08197b08b41722fa3fd05,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9211f8575426a5347825d4f69f7373dd7b3c9d0dd7e99162c13762481b4aa205,3088,1111,604,1715,5.059648,,,false,false
BRMGRP-20260802-9fb220471cece080c1c97870,RMSRD-20260802-db3b351374661e4c7ce7,gabriel_rating_lane_005,live,1,resp_0a73d421754d984f006a6fc85dc4fc8194a5b0ba943d0b5c4f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c8080203cf4b106e7f606410fdcc01a54e81bc334afabfe911f3f5ec40d5f045,3134,1120,608,1728,5.065423,,,false,false
BRMGRP-20260802-01261b3d9b4f0512fa0d4f21,RMSRD-20260802-7d79f4be47c03cb4e4ac,gabriel_rating_lane_005,live,1,resp_056440474d05caaf006a6fc85dc720819797c6b1456e67479f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,336e4aab44a3f3d61707847bed37da6576bc0152238d941e93a7fd4799e2fafd,3281,1157,610,1767,4.952285,,,false,false
BRMGRP-20260802-a621ca7f808c2994467637de,RMSRD-20260802-0d5a651f38a66176a904,gabriel_rating_lane_005,live,1,resp_057ca8b0aff8d9d5006a6fc85dc1d48193919992e0b920240c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,50730c4de26084addf54fef0f8be3cf3dbfcf65c0365d721340312d405690808,3211,1144,635,1779,5.881606,,,false,false
BRMGRP-20260802-104e37f30d59694634082414,RMSRD-20260802-4ce412ea3e14a6c62bb1,gabriel_rating_lane_005,live,1,resp_091ffea03c8b43ac006a6fc863f9c88197922d994994d2883e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ee153fe5d648c0135492468a6d0b4ac12097360a0591971df0b911f10e0a2a8c,3193,1152,467,1619,3.592782,,,false,false
BRMGRP-20260802-e998d80bccc0116502dff124,RMSRD-20260802-937d70a45840d1caafd4,gabriel_rating_lane_005,live,1,resp_024e9d8742a3a6c3006a6fc863fa1c81949f6610b1f4c01444,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c9ae081344360f37e858391d63e44bd7bef33dc96e04a88b26ec7bf4cd9a007e,3170,1136,639,1775,5.060049,,,false,false
BRMGRP-20260802-3c378cd130c654a0f7ded3be,RMSRD-20260802-f76796cb1395c84e5c43,gabriel_rating_lane_005,live,1,resp_04336c5f65180b07006a6fc863f99c81939e45321576db9658,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,79d665338ff6c71d84943cbba595892d5456e26c67885cc6b318a9f6a5a453ec,3089,1113,431,1544,3.368068,,,false,false
BRMGRP-20260802-baa647457c02f3d6de2fb6dd,RMSRD-20260802-37c0dc8bfcc9c8aa634a,gabriel_rating_lane_005,live,1,resp_081b2d95b5474e1c006a6fc863f89481908f7c8e3836fa3053,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b37a8526e650e78f0d4a830e256ca1bd89e9871251f9a8890c554bb3318ff907,3099,1143,497,1640,4.547878,,,false,false
BRMGRP-20260802-2d1910507174a65b6692a1fc,RMSRD-20260802-21a63dd55cd9e64c8e30,gabriel_rating_lane_005,live,1,resp_0817f14cd5f82c46006a6fc863fbc08197848d496b6bfcca55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cc913c1c8fe8c88fe1b1ffc963fcdeb67b14e226c8d034984a147d3721f2881c,3140,1115,573,1688,4.597939,,,false,false
BRMGRP-20260802-e854aa8776be18453d3fc1bf,RMSRD-20260802-b8b0bcc8f6ca29303d84,gabriel_rating_lane_005,live,1,resp_0ee5d939631c8aac006a6fc863fa048196a7f9ed1f709429cc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d1bff6f7ba44dca240a29e2329c12293d01dec54de821641370ed2c4c18fae4d,3233,1165,663,1828,5.965680,,,false,false
BRMGRP-20260802-d08bae97d4557acfab0ee285,RMSRD-20260802-da5a895a1c2bbb0b561c,gabriel_rating_lane_005,live,1,resp_0b50404c94f82d27006a6fc869f4388194a1ca95c72558f3c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c5bffbbc204452e71444feb818c7b0ab793d33d210f4bfa9e5cbabce18e5c76c,3147,1110,464,1574,3.685700,,,false,false
BRMGRP-20260802-c9ba36be6ef39c6b214c2d38,RMSRD-20260802-1e4e5433db2888123fcb,gabriel_rating_lane_005,live,1,resp_03b475b0c7ca8894006a6fc869f62c8196984cf340a9372876,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5f6908c470ce14873196baf6d10b15ed54ee6a07f78d371852e5d04a2cb64e89,3049,1111,594,1705,4.500074,,,false,false
BRMGRP-20260802-8bac63656921fde28b571aa6,RMSRD-20260802-b61cff83d6d60dbd2e6f,gabriel_rating_lane_005,live,1,resp_01d88db27ad18af3006a6fc869f4988196ba27e3247819c914,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,aed230d42119487617f4aae4f754c08e9427f6da7a3a8fdf8d51172c1e74c0e0,3062,1114,471,1585,4.103015,,,false,false
BRMGRP-20260802-38ecc781b7baf2080728839f,RMSRD-20260802-a476ab46e5e583ce9898,gabriel_rating_lane_005,live,1,resp_02eb61650eeca462006a6fc869f68481949bb949fc9d38c04b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,650f85a30b77f91e084c4bb337c7a33ab05ebc7eb501c36b20b5f156c5d3a75f,3098,1111,530,1641,4.500115,,,false,false
BRMGRP-20260802-8cc20ff0a497abda4db0ad99,RMSRD-20260802-d85503a3884cf3e56a2b,gabriel_rating_lane_005,live,1,resp_08bd266cd8096896006a6fc869f6788193afaf1b1212ccf600,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,76235c3bb0fe85ebddb8ac763ad98c31baaef88975f479531e09cf2e0d84d278,3029,1115,649,1764,4.635334,,,false,false
BRMGRP-20260802-427d67157067b9bbc9e4d397,RMSRD-20260802-b32b657e3b6d22d260e2,gabriel_rating_lane_005,live,1,resp_09c71ba58656bd38006a6fc869f42881938fae07629a3905ea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9d1b02ef95bb153376704c9e865551005040220cb7e79511051782e2a07ae755,3257,1164,476,1640,4.186278,,,false,false
BRMGRP-20260802-507acacf6b54de97574f06ff,RMSRD-20260802-8032f4ef4efc0edd25d7,gabriel_rating_lane_005,live,1,resp_05e63221d64b6cb0006a6fc86ea9448194a67acbb0e4a83580,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c7e466dd016227aa221fd9fbd712464662d0bf0e84fef479a3044a671148bb24,3091,1122,562,1684,5.582699,,,false,false
BRMGRP-20260802-38f6209987b37c875544c254,RMSRD-20260802-3b5ab9941a959827684d,gabriel_rating_lane_005,live,1,resp_0ab1cdb9b4e9f323006a6fc86eb2908194a0f71c672de8ce24,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0539c067730757d03a0bf9c96508942f5c63e4520847e90331872909f4cf0387,3136,1134,629,1763,6.092522,,,false,false
BRMGRP-20260802-b73abf164d6f4733c386fbec,RMSRD-20260802-59071232488677d4dfce,gabriel_rating_lane_005,live,1,resp_0d97163a2d3b6c57006a6fc86ea11081938f33cc11cc21e87e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e937c557b84e49689a6f6240b4c57a18d4e0864aa591af40fc019558e94c5b2f,3120,1134,633,1767,4.763812,,,false,false
BRMGRP-20260802-3ea911c8c3b108531a40ba01,RMSRD-20260802-42a5eafa336c985af792,gabriel_rating_lane_005,live,1,resp_037118a86b678cf8006a6fc86ea37081909c68734f673d3886,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b5a0eab037e29b1ed52ded96843950db67d9991128c488a183d5009baea5bde1,3214,1147,643,1790,4.677222,,,false,false
BRMGRP-20260802-81fa8db3ad3e9da2db2e2368,RMSRD-20260802-e2ff10b6b36a97b1375a,gabriel_rating_lane_005,live,1,resp_0365a3d9bfe959b8006a6fc86ea1188190ba48332e7fc8e921,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ce464a5ae6f09c5c8d767f9d4ee74571a92c7c6eda83c38b638bdcaf765cc1eb,3170,1128,518,1646,4.045076,,,false,false
BRMGRP-20260802-c6756e910d2bfd916bfa6fce,RMSRD-20260802-a31a415fc225095b7ac0,gabriel_rating_lane_005,live,1,resp_0f6db4d02702ca60006a6fc86ea028819691e1d541adbeaa39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2122f5d9344041fe4ef240c94ae9aaebdda0d7ed373c6e71d2b14e9992a95d67,3291,1188,397,1585,3.338922,,,false,false
BRMGRP-20260802-de482ce2a90a9eed9f5efa06,RMSRD-20260802-2b008ea5669c2bd70da7,gabriel_rating_lane_005,live,1,resp_09467fb80cda8bab006a6fc874c1648195a8e31381680a00bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f7493abc2f9715b4729532f8eea4f86801e95dabc4caa0428529845d55d1b75b,3117,1126,510,1636,3.888741,,,false,false
BRMGRP-20260802-5c096e8cde84de4539fbabae,RMSRD-20260802-ee28e36ed8d788c15614,gabriel_rating_lane_005,live,1,resp_03d7f0edcba8a6ea006a6fc874bbd88195879df09feee34135,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d40e328c212f2be3aa379d7e8e8d8a5f65cf7a5844744bbd35a2db72a3f18bd8,3147,1139,655,1794,4.741089,,,false,false
BRMGRP-20260802-d2199abad2cfea439a6416bc,RMSRD-20260802-494cf1563783fd0710c7,gabriel_rating_lane_005,live,1,resp_018c97d45a480d7a006a6fc874bccc8195b5ee931a4eb74b18,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c4e3bee62653abf1d9ffa3b904a25ded2320811a3ff273eb0abcc1f1fe876b2,3138,1118,522,1640,4.054124,,,false,false
BRMGRP-20260802-0efc29c4ba9b2318d2b4d61a,RMSRD-20260802-e211b243b82ebd1bd950,gabriel_rating_lane_005,live,1,resp_058232bbe53de846006a6fc874c0b88194b36a37042a57745d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,74a192214cc8e5274d5e4e776e69c21c4cfe4d697c94f3fe4e56a9f725028813,3099,1110,513,1623,4.095505,,,false,false
BRMGRP-20260802-cd429b00b84245d1631079df,RMSRD-20260802-5711dfdd14428169d13a,gabriel_rating_lane_005,live,1,resp_06aa1604c1802278006a6fc874b7288190ab1b3c2e7c8fcdc4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,787a01c2ba71fb3740fd9d97b7b0eb9a25e73ec18af22088867c50d618c8af11,3184,1142,668,1810,5.025981,,,false,false
BRMGRP-20260802-550f32440d3fad532323c4d5,RMSRD-20260802-9b3b21a45bec8eb1d825,gabriel_rating_lane_005,live,1,resp_042ec59efbb5dbdb006a6fc874b7e081948a38b5db010a0b9c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2b9afe54f3d7fd5f01f3ae4ccd7011a4095ef2453873d50c27e8d0a36d5d5e03,3061,1117,452,1569,3.768313,,,false,false
BRMGRP-20260802-eb395d53ae4803ed78888449,RMSRD-20260802-23e962982b747399f570,gabriel_rating_lane_005,live,1,resp_00d10cb55022ea02006a6fc879c9348190a7a4820ab1028bfe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,9889fae57c0c55709bf21ddadeaa43a0f4698ff9511a476ffad327f07765ceeb,3154,1135,485,1620,3.845773,,,false,false
BRMGRP-20260802-0ecff07808f147e757e2bb25,RMSRD-20260802-dbba089b005836fe99d8,gabriel_rating_lane_005,live,1,resp_08f67c1a999bb8a2006a6fc879c7f48195b2d2d2e47b4f1f0c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0935573d5470ad715fa78d284d7423c04db7e9e469bac4d2a561302715e2b0af,2491,957,319,1276,2.819889,,,false,false
BRMGRP-20260802-0f5c46e676b9f3a04221a0b9,RMSRD-20260802-40f01d0859b01d552cd6,gabriel_rating_lane_005,live,1,resp_0576d63f304553ac006a6fc879cd8c819694770af16a5cd2cb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bda3b075b61b250918bd9189fadf0ede7abcb5936ab52d2f7d87f308cf85b016,2545,982,446,1428,3.490114,,,false,false
BRMGRP-20260802-1ca6622c5c94bdf9e314391d,RMSRD-20260802-89f32c159a4a25f808fb,gabriel_rating_lane_005,live,1,resp_0741b177004bcd9d006a6fc879cabc8194b79a80f27c532094,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b5cb67f43193272041a95ebff9bdbeabb71468fe2bfdd9bfdcce67905895fae4,2514,971,322,1293,2.927932,,,false,false
BRMGRP-20260802-0331f276fdd5b5c18bb5646c,RMSRD-20260802-f125c85240d3622638a0,gabriel_rating_lane_005,live,1,resp_03871bbb4cbcea65006a6fc879cb288190bdab7835ddb91d21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,336b7d657aafda9cb087eb7dbbbc629c3e9f7f7eaa7152f67c81ef7dd5998503,2482,958,205,1163,2.492233,,,false,false
BRMGRP-20260802-0db36a88be1f34f9ffe4cefb,RMSRD-20260802-0d3385e8e6b09c9984a8,gabriel_rating_lane_005,live,1,resp_02b840e0cac7c407006a6fc879ce50819381d0073cdcd99d52,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c1922642cb1dbf8e4925a1eab59f2e104f84527de283713a7c27ed85f788fe8d,2470,972,323,1295,3.083747,,,false,false
BRMGRP-20260802-4898693d585e8c782cf25cf7,RMSRD-20260802-3001ad15d06efae37196,gabriel_rating_lane_005,live,1,resp_0eff9c399966d7d9006a6fc87da9b08195a6f374a43f39b39d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,566f3f9ede3bdb8a310a4e4c6e5d715693523f2d05b9a0795fc741ed8439996f,2611,993,250,1243,2.433692,,,false,false
BRMGRP-20260802-dc3596caa1614fc8bf504dab,RMSRD-20260802-65ed4cd57371fb85d60e,gabriel_rating_lane_005,live,1,resp_03b8b1e6ff096f44006a6fc87da87c8195b9247c030f9b8747,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cd072c9335cdd657c549742a213ffd5ddb219e9627fe029b7c72ef308ce0371d,2516,963,358,1321,3.564063,,,false,false
BRMGRP-20260802-d01778c10943b285adf3065e,RMSRD-20260802-90a1868720885645ac51,gabriel_rating_lane_005,live,1,resp_01c6a515bfad80b5006a6fc87da39081909e22fbb0e66ffa1d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,695ac0f7de672c18b42b56ddbbafec6a9c56369255eafc675afae7aa24456564,2464,958,327,1285,2.965426,,,false,false
BRMGRP-20260802-25cba0f21118db4250e0398a,RMSRD-20260802-b69c89e0bb42bab46aa6,gabriel_rating_lane_005,live,1,resp_095e1895de5621c5006a6fc87da9988197a6d07b93c1531c26,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,935895197a50058557cd987f7d50e2dd71a4691518d6ec865eb36d14ac525496,2430,951,285,1236,2.592131,,,false,false
BRMGRP-20260802-23f052b6721c59488f748e38,RMSRD-20260802-dbf44584432ebe5b6138,gabriel_rating_lane_005,live,1,resp_04e535282f291a16006a6fc87da2608197bde5dfbb0499583b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,6b1be6264eeb7ccd4396bbfed93df56768efe2ec185388d6e5108e643da71f95,2453,953,203,1156,2.041792,,,false,false
BRMGRP-20260802-ce7661b18a8fb119bf41907f,RMSRD-20260802-069e4a11a8c144620d65,gabriel_rating_lane_005,live,1,resp_02cff5e5b217bac8006a6fc87da65881939edee668ef2b827b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,feefd28ea793860bca0f0cd3611242d99b6bdb1fd193738a66229a55935be36c,2459,960,442,1402,3.742061,,,false,false
BRMGRP-20260802-7bb394e2142c9396abc1853f,RMSRD-20260802-440fb6be9f10ea869269,gabriel_rating_lane_005,live,1,resp_0c6b1b7242d2a928006a6fc88168908190904a53263f07725b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,05f9dd05599fecd17415689d14697d8a51944938376458bdfdb9787c79f24ff4,2502,971,375,1346,3.921206,,,false,false
BRMGRP-20260802-d24e77f7c75f7a78eec4e434,RMSRD-20260802-1947ef6674542150a72e,gabriel_rating_lane_005,live,1,resp_03b5b417a73f3db0006a6fc881671c8197ad2dc9579c58d7d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d1fa4c2dbbed3943305fff89e9933a0df3660997fc6a32bdb2909cd7e27efb94,2485,957,341,1298,2.765156,,,false,false
BRMGRP-20260802-6e7da1250b077a3a2cab7585,RMSRD-20260802-7a01e217a02c142cda50,gabriel_rating_lane_005,live,1,resp_01c2f351d05fbacc006a6fc88167388196a145471fa618e1b3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d6f75966c168670a9a4ff607dc3ea8df6f1892f199ee26475fed2cec69fa12cb,2471,961,409,1370,3.318601,,,false,false
BRMGRP-20260802-5b5d32a97e6e6e8ea2c74ce7,RMSRD-20260802-263e4321011cd3fa18d9,gabriel_rating_lane_005,live,1,resp_0eef3936e30b46a9006a6fc88168a08197b84619d3a11d0317,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bf0de1971de501b32c52579d6051fa2465aceb7bc684302197409451c1cfbe37,2535,989,246,1235,2.475299,,,false,false
BRMGRP-20260802-b15d3333994b328d8caeef3c,RMSRD-20260802-6ab6dc635500c6f2e9cb,gabriel_rating_lane_005,live,1,resp_0ac521520f572a9e006a6fc881693c8190aec769c94965eba8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,592f4eec8a5bfdc70bb581cb7719843d499ab27cb0630649fb30b4d6d59c06aa,2479,965,262,1227,2.369230,,,false,false
BRMGRP-20260802-65028f4911e6cfb0f5d02ece,RMSRD-20260802-c11f924afe3c5b3e0ffe,gabriel_rating_lane_005,live,1,resp_0334ac192c3f564b006a6fc881688c8196802996110e95ab4d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,570fe15e84ad1486ca4607ac1459a3a0390a3b1d34268cc6e5dd44420cd84c7e,2497,971,258,1229,2.438586,,,false,false
BRMGRP-20260802-2ede3d78aa66af14c66d5a91,RMSRD-20260802-ebfed33154bfad59f905,gabriel_rating_lane_005,live,1,resp_05a87a5f948bfe6c006a6fc8855d808196adf4bfb82b98bfc9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cf6e1aaf79a04e7f9fdc1e6f98bf633fed6b6ccba78fe75867481524f573edff,2511,960,380,1340,3.093810,,,false,false
BRMGRP-20260802-7be2d6b87feedf2889a1340b,RMSRD-20260802-01bd78cc23bca20289b0,gabriel_rating_lane_005,live,1,resp_00c6d0b3fbf8dfe6006a6fc885572081909e019b5c398838b4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0376fbc0205ae07034a735a64a1b5eef534cf800c86902942904797444feab02,2519,969,381,1350,2.959720,,,false,false
BRMGRP-20260802-2a9cdc615da943e9861a9ba9,RMSRD-20260802-14f1f8da96c7cf15eda3,gabriel_rating_lane_005,live,1,resp_05ee618e3bfbb851006a6fc885633081958f410727f8e08ba2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3b50a1d6fce31af72d3cbf9fda35d678999d3bf34090a1645c3cdf0290f989a4,2487,967,244,1211,2.342949,,,false,false
BRMGRP-20260802-8428761a4b2b52b2e1d101c5,RMSRD-20260802-28ee10df075384db851f,gabriel_rating_lane_005,live,1,resp_0858db7fd52cd735006a6fc8855c648195a3cfaa20c6d55669,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5c4a0096939a5b6b7888b3e98ac6e3093f4bb9e0d03f98fc4ef908eb1f65ed01,2520,969,199,1168,2.117646,,,false,false
BRMGRP-20260802-c833d3bb744f588c0d18bc91,RMSRD-20260802-442085292c0e21c4fc47,gabriel_rating_lane_005,live,1,resp_04663072c76a81d9006a6fc885597081959f615515681394ed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,e62a28df558605efba6ec80f2df44bb6886c9c528ab02f785639e5e5e195cf42,2472,957,275,1232,2.540531,,,false,false
BRMGRP-20260802-20dbd3d99cb9042ed875a9bf,RMSRD-20260802-574cd33caa16f47e6913,gabriel_rating_lane_005,live,1,resp_01f89c3c419bec4f006a6fc8855df88193aa815d8f3d8f0248,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,45a41859096dd0c796819cd37b61f964138e760103253b05c22af3d4defacb96,2525,974,335,1309,2.936135,,,false,false
BRMGRP-20260802-31bc3e749a7f147f0d98b1d7,RMSRD-20260802-7406afa61b2e46bcd640,gabriel_rating_lane_005,live,1,resp_09488b065b614157006a6fc88882e88196831b54a442b17d3d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,912e92dd212f7c4ace17264956448815c3268f490e7f8754c6c0e750d8fa90c7,2468,966,278,1244,2.593852,,,false,false
BRMGRP-20260802-945bef8512d8befd100d44eb,RMSRD-20260802-93e08ccd434d70e790ca,gabriel_rating_lane_005,live,1,resp_0940e9b5ef784282006a6fc88874cc81979bb19e96a5bb4920,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,25c5c2851eecf196765d44816a82b9d0f651a9e57bae723eaab9f9bdfa4a797f,2480,966,300,1266,2.357095,,,false,false
BRMGRP-20260802-a1cbfb85addea2a50ceecabc,RMSRD-20260802-b62f2ec25d8203d44616,gabriel_rating_lane_005,live,1,resp_01ffacd6889ccf1c006a6fc88876ac8194a592cb151d3b8654,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,0a1969dddb39cafac0fe00612f415bf77c38cfcb3529f674b6752415f5b4fa57,2532,972,212,1184,2.276247,,,false,false
BRMGRP-20260802-3b3c2798b8d3d3b29a3e33cd,RMSRD-20260802-d65c847dce627715dd6b,gabriel_rating_lane_005,live,1,resp_0a32cd9f4f39bab6006a6fc8887b04819097ae019512c97d21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d38609ed8f9ff6a7b4ea93c23ca46942a54470e7148d0a608a7b4c2d01d2312d,2439,949,331,1280,3.519208,,,false,false
